id,Local Date,Local Time,Username,Product ID,Version,Type,Event
231,2/14/2017,5:05:44 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB INDEX : 0"
232,2/14/2017,5:05:44 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB : C:\Users\Abhishek\Documents\Projects\DBM\DBM\bin\Debug\Assets\Log.db"
233,2/14/2017,5:05:44 PM,"Abhishek",DBM C#,1122,"Debug","DataBase1"
234,2/14/2017,5:05:52 PM,"Abhishek",DBM C#,1122,"System","LDList.GetAt : Index was out of range. Must be non-negative and less than the size of the collection.
Parameter name: index"
235,2/14/2017,5:05:52 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB INDEX : 0"
236,2/14/2017,5:05:53 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB : C:\Users\Abhishek\Documents\Projects\DBM\DBM\bin\Debug\Assets\Transactions.db"
237,2/14/2017,5:05:53 PM,"Abhishek",DBM C#,1122,"Debug","DataBase2"
238,2/14/2017,5:05:54 PM,"Abhishek",DBM C#,1122,"System","LDList.GetAt : Index was out of range. Must be non-negative and less than the size of the collection.
Parameter name: index"
239,2/14/2017,5:05:54 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB INDEX : 0"
240,2/14/2017,5:05:54 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB : C:\Users\Abhishek\Documents\Projects\DBM\DBM\bin\Debug\Assets\Log.db"
241,2/14/2017,5:05:54 PM,"Abhishek",DBM C#,1122,"Debug","DataBase1"
242,2/14/2017,5:05:56 PM,"Abhishek",DBM C#,1122,"System","LDList.GetAt : Index was out of range. Must be non-negative and less than the size of the collection.
Parameter name: index"
243,2/14/2017,5:05:56 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB INDEX : 0"
244,2/14/2017,5:05:56 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB : C:\Users\Abhishek\Documents\Projects\DBM\DBM\bin\Debug\Assets\Transactions.db"
245,2/14/2017,5:05:57 PM,"Abhishek",DBM C#,1122,"Debug","DataBase2"
246,2/14/2017,5:05:58 PM,"Abhishek",DBM C#,1122,"System","LDList.GetAt : Index was out of range. Must be non-negative and less than the size of the collection.
Parameter name: index"
247,2/14/2017,5:05:58 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB INDEX : 0"
248,2/14/2017,5:05:58 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB : C:\Users\Abhishek\Documents\Projects\DBM\DBM\bin\Debug\Assets\Transactions.db"
249,2/14/2017,5:05:58 PM,"Abhishek",DBM C#,1122,"Debug","DataBase2"
250,2/14/2017,5:05:59 PM,"Abhishek",DBM C#,1122,"System","LDList.GetAt : Index was out of range. Must be non-negative and less than the size of the collection.
Parameter name: index"
251,2/14/2017,5:05:59 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB INDEX : 0"
252,2/14/2017,5:05:59 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB : C:\Users\Abhishek\Documents\Projects\DBM\DBM\bin\Debug\Assets\Log.db"
253,2/14/2017,5:05:59 PM,"Abhishek",DBM C#,1122,"Debug","DataBase1"
254,2/14/2017,5:06:03 PM,"Abhishek",DBM C#,1122,"System","LDList.GetAt : Index was out of range. Must be non-negative and less than the size of the collection.
Parameter name: index"
255,2/14/2017,5:06:03 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB INDEX : 0"
256,2/14/2017,5:06:03 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB : C:\Users\Abhishek\Documents\Projects\DBM\DBM\bin\Debug\Assets\Transactions.db"
257,2/14/2017,5:06:03 PM,"Abhishek",DBM C#,1122,"Debug","DataBase2"
258,2/14/2017,5:06:04 PM,"Abhishek",DBM C#,1122,"System","LDList.GetAt : Index was out of range. Must be non-negative and less than the size of the collection.
Parameter name: index"
259,2/14/2017,5:06:04 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB INDEX : 0"
260,2/14/2017,5:06:04 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB : C:\Users\Abhishek\Documents\Projects\DBM\DBM\bin\Debug\Assets\Log.db"
261,2/14/2017,5:06:04 PM,"Abhishek",DBM C#,1122,"Debug","DataBase1"
262,2/14/2017,5:06:08 PM,"Abhishek",DBM C#,1122,"System","LDList.GetAt : Index was out of range. Must be non-negative and less than the size of the collection.
Parameter name: index"
263,2/14/2017,5:06:08 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB INDEX : 0"
264,2/14/2017,5:06:08 PM,"Abhishek",DBM C#,1122,"Debug","LOAD DB : C:\Users\Abhishek\Documents\Projects\DBM\DBM\bin\Debug\Assets\Transactions.db"
265,2/14/2017,5:06:08 PM,"Abhishek",DBM C#,1122,"Debug","DataBase2"
266,2/14/2017,5:12:07 PM,"Abhishek",DBM C#,1122,"App","Program Started"
267,2/14/2017,5:12:07 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
268,2/14/2017,5:12:10 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5801 (ms)"
269,2/26/2017,12:53:25 PM,"Abhishek",DBM C#,1122,"App","Program Started"
270,2/26/2017,12:53:26 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
271,2/26/2017,12:53:29 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 6590 (ms)"
272,2/26/2017,1:00:25 PM,"Abhishek",DBM C#,1122,"App","Program Started"
273,2/26/2017,1:00:25 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
274,2/26/2017,1:00:28 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5986 (ms)"
275,3/2/2017,5:23:56 PM,"Abhishek",DBM C#,1122,"App","Program Started"
276,3/2/2017,5:23:56 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
277,3/2/2017,5:23:59 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 6808 (ms)"
278,3/2/2017,5:24:17 PM,"Abhishek",DBM C#,1122,"App","Program Started"
279,3/2/2017,5:24:17 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
280,3/2/2017,5:24:20 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5927 (ms)"
281,3/2/2017,5:25:54 PM,"Abhishek",DBM C#,1122,"Application","Localization XML Missing"
282,3/2/2017,5:25:54 PM,"Abhishek",DBM C#,1122,"Unknown",""
283,3/2/2017,5:25:54 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
284,3/2/2017,5:26:00 PM,"Abhishek",DBM C#,1122,"Unknown","Startup Time: 8627 (ms)"
285,3/2/2017,5:26:25 PM,"Abhishek",DBM C#,1122,"App","Program Started"
286,3/2/2017,5:26:26 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
287,3/2/2017,5:26:29 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4814 (ms)"
288,3/2/2017,5:30:22 PM,"Abhishek",DBM C#,1122,"App","Program Started"
289,3/2/2017,5:30:22 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
290,3/2/2017,5:30:25 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5874 (ms)"
291,3/2/2017,5:32:36 PM,"Abhishek",DBM C#,1122,"App","Program Started"
292,3/2/2017,5:32:36 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
293,3/2/2017,5:32:39 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5737 (ms)"
294,3/2/2017,5:34:25 PM,"Abhishek",DBM C#,1122,"App","Program Started"
295,3/2/2017,5:34:25 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
296,3/2/2017,5:34:29 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5926 (ms)"
297,3/22/2017,9:45:33 PM,"Abhishek",DBM C#,1122,"App","Program Started"
298,3/22/2017,9:45:34 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 6291 (ms)"
299,3/22/2017,9:50:18 PM,"Abhishek",DBM C#,1122,"App","Program Started"
300,3/22/2017,9:50:20 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 6822 (ms)"
301,3/22/2017,9:54:36 PM,"Abhishek",DBM C#,1122,"App","Program Started"
302,3/22/2017,9:54:38 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 7016 (ms)"
