id,Local Date,Local Time,Username,Product ID,Version,Type,Event1,1/29/2017,8:53:30 PM,"Abhishek",DBM C#,1122,"App","Program Started"
165,2/10/2017,5:24:53 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5747.22 (ms)"
166,2/10/2017,5:24:54 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
167,2/10/2017,5:26:00 PM,"Abhishek",DBM C#,1122,"App","Program Started"
168,2/10/2017,5:26:00 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
169,2/10/2017,5:26:02 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4998.83 (ms)"
170,2/10/2017,5:26:02 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
171,2/10/2017,5:26:53 PM,"Abhishek",DBM C#,1122,"App","Program Started"
172,2/10/2017,5:26:53 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
173,2/10/2017,5:26:56 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4254.19 (ms)"
174,2/10/2017,5:26:56 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
175,2/10/2017,9:48:40 PM,"Abhishek",DBM C#,1122,"App","Program Started"
176,2/10/2017,9:48:40 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
177,2/10/2017,9:48:42 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5476.23 (ms)"
178,2/10/2017,9:48:42 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
179,2/10/2017,9:55:12 PM,"Abhishek",DBM C#,1122,"App","Program Started"
180,2/10/2017,9:55:12 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
181,2/10/2017,9:55:15 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5206.69 (ms)"
182,2/10/2017,9:55:15 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
183,2/10/2017,9:55:56 PM,"Abhishek",DBM C#,1122,"App","Program Started"
184,2/10/2017,9:55:56 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
185,2/10/2017,9:55:58 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5021.81 (ms)"
186,2/10/2017,9:55:58 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
187,2/10/2017,9:57:34 PM,"Abhishek",DBM C#,1122,"App","Program Started"
188,2/10/2017,9:57:34 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
189,2/10/2017,9:57:36 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5141.8 (ms)"
190,2/10/2017,9:57:36 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
191,2/10/2017,10:02:48 PM,"Abhishek",DBM C#,1122,"App","Program Started"
192,2/10/2017,10:02:48 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
193,2/10/2017,10:02:50 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5345.64 (ms)"
194,2/10/2017,10:02:51 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
195,2/10/2017,10:12:36 PM,"Abhishek",DBM C#,1122,"App","Program Started"
196,2/10/2017,10:12:36 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
197,2/10/2017,10:12:39 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5225.10 (ms)"
198,2/10/2017,10:12:39 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
